"","num","UTR5.x","Start_codons.x","TSS.x","TSS_A.x","exon_stop.x","alternative_exon.x","constitutive_exon.x","internal_exon.x","long_exon.x","last_exon.x","last_exon_400bp.x","intron.x","pos_UTR5.x","pos_exons.x","dist_sj_5_p2000.x","dist_sj_3_p2000.x","length_gene_ex.x","length_gene_full.x","length_tx_full.x","clust_DRACH_f1000.x","clust_DRACH_f100.x","dist_DRACH_p2000.x","dist_DRACH_p200.x","PC_1bp.x","PC_101bp.x","FC_1bp.x","FC_101bp.x","struct_loop.x","miR_targeted_genes.x","METTL3_TREW.x","METTL14_TREW.x","WTAP_TREW.x","FTO_eCLIP.x","isoform_num.x","exon_num.x","HK_genes.x","GC_cont_genes.x","GC_cont_101bp.x","GC_cont_101bp_abs.x","GC_cont_101bp_abs.1.x","X1.x","X2.x","X3.x","X4.x","X5.x","X6.x","X7.x","X8.x","X9.x","X10.x","X11.x","X12.x","X13.x","X14.x","X15.x","X16.x","X17.x","X18.x","X19.x","X20.x","X21.x","X22.x","X23.x","X24.x","X25.x","X26.x","X27.x","X28.x","X29.x","X30.x","X31.x","X32.x","X33.x","X34.x","X35.x","X36.x","X37.x","X38.x","X39.x","X40.x","X41.x","X42.x","X43.x","X44.x","X45.x","X46.x","X47.x","X48.x","X49.x","X50.x","X51.x","X52.x","X53.x","X54.x","X55.x","X56.x","X57.x","X58.x","X59.x","X60.x","X61.x","X62.x","X63.x","X64.x","X65.x","class.x","UTR5.y","Start_codons.y","TSS.y","TSS_A.y","exon_stop.y","alternative_exon.y","constitutive_exon.y","internal_exon.y","long_exon.y","last_exon.y","last_exon_400bp.y","intron.y","pos_UTR5.y","pos_exons.y","dist_sj_5_p2000.y","dist_sj_3_p2000.y","length_gene_ex.y","length_gene_full.y","length_tx_full.y","clust_DRACH_f1000.y","clust_DRACH_f100.y","dist_DRACH_p2000.y","dist_DRACH_p200.y","PC_1bp.y","PC_101bp.y","FC_1bp.y","FC_101bp.y","struct_loop.y","miR_targeted_genes.y","METTL3_TREW.y","METTL14_TREW.y","WTAP_TREW.y","FTO_eCLIP.y","isoform_num.y","exon_num.y","HK_genes.y","GC_cont_genes.y","GC_cont_101bp.y","GC_cont_101bp_abs.y","GC_cont_101bp_abs.1.y","X1.y","X2.y","X3.y","X4.y","X5.y","X6.y","X7.y","X8.y","X9.y","X10.y","X11.y","X12.y","X13.y","X14.y","X15.y","X16.y","X17.y","X18.y","X19.y","X20.y","X21.y","X22.y","X23.y","X24.y","X25.y","X26.y","X27.y","X28.y","X29.y","X30.y","X31.y","X32.y","X33.y","X34.y","X35.y","X36.y","X37.y","X38.y","X39.y","X40.y","X41.y","X42.y","X43.y","X44.y","X45.y","X46.y","X47.y","X48.y","X49.y","X50.y","X51.y","X52.y","X53.y","X54.y","X55.y","X56.y","X57.y","X58.y","X59.y","X60.y","X61.y","X62.y","X63.y","X64.y","X65.y","class.y"
"105",105,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.740471205086728,-0.754502312881858,-0.261314399837033,0.595962765862561,0.321471544394198,-0.370714194554417,-0.384336087038259,-0.34152119390368,0.323748157267709,-0.219870054432985,-0.235759711884144,-0.688134540107199,-0.143677015537426,-0.437327751362245,-0.55158407933504,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.306908557842272,-0.680165421249115,FALSE,-0.566325862026356,1.18166842061216,1.18166842061216,1.18166842061216,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,"Neg",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.740471205086728,-0.754502312881858,1.0462780442658,0.595962765862561,2.33928967134417,0.311858357215827,0.0215889044547707,-0.172769545151274,2.25094191234163,-0.540782135940168,-0.632688690099004,1.67297327896369,1.54227724600496,1.03728273833995,1.06018908179431,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.19364355034695,-0.680165421249115,FALSE,-0.799907921174155,-1.0183184271537,1.0183184271537,1.0183184271537,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"Neg"
"106",106,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.740471205086728,-0.754502312881858,-0.205672168173082,0.595962765862561,0.321471544394198,-0.370714194554417,-0.384336087038259,-0.679024491408494,-0.158050281500771,-0.262658331967276,-0.288683575646125,1.67297327896369,0.365462878997074,-0.437327751362245,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,-0.306908557842272,-0.680165421249115,FALSE,-0.566325862026356,1.25500131553769,1.25500131553769,1.25500131553769,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,"Neg",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1.708558808264,2.13802767913893,-1.05885305368699,0.595962765862561,1.67721345247889,4.3846183820125,1.9962972594675,-0.0883937207750702,0.805546596036189,-0.476599719638731,-0.553302894456032,1.67297327896369,0.914236418016297,0.756404549825247,0.785977311510343,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1.19364355034695,3.72871821995588,FALSE,-0.628126682724634,-0.138323688047359,0.138323688047359,0.138323688047359,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,"Neg"
"107",107,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.751152480464114,0.867594352606975,-1.00900688782136,0.595962765862561,-0.414530548392591,-0.483533242350847,-0.505617714477455,-1.69153438392293,-1.12164715903773,0.101042027074197,0.161169266330716,1.67297327896369,1.86849262753306,-0.437327751362245,-0.55158407933504,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.818505523299641,0.384047871455539,TRUE,-2.42145575830598,0.301673681505813,0.301673681505813,0.301673681505813,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,"Neg",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.859926616812777,1.11127218916473,-1.16202302489723,-1.92219392947702,-0.00712408021724896,-0.145181663606923,-0.41455191442852,0.755364522986963,1.76914347357315,-0.155687638131549,-0.156373916241172,-0.45202375820011,0.844115354697174,-0.226669109976217,-0.315543833891737,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-0.306908557842272,-0.0720435397035983,TRUE,-2.07430812834149,0.155007891654755,0.155007891654755,0.155007891654755,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"Neg"
"108",108,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.103066355196973,-0.635027297913409,0.502607072382618,-1.99535748903522,0.738647951854321,-0.364730790455025,-0.485739185685749,0.92411617173937,-1.60344559780621,1.59863174077438,2.01350449800006,-0.688134540107199,-0.375381398678876,3.49496688784361,3.85450050227328,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1.56878157739425,1.60029163454657,FALSE,0.417695166043706,0.375006576431341,0.375006576431341,0.375006576431341,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,"Neg",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.705936448382584,0.631990665703221,-1.12956505642659,-1.95944083252483,-0.00712408021724896,-0.145181663606923,-0.41455191442852,0.755364522986963,0.323748157267709,-0.177081776898694,-0.182835848122162,1.67297327896369,1.35630399111511,-0.226669109976217,-0.315543833891737,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-0.306908557842272,-0.0720435397035983,TRUE,-2.07430812834149,-0.138323688047359,0.138323688047359,0.138323688047359,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,"Neg"
"109",109,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.549749825758727,0.487927747082443,-0.960319935115408,0.595962765862561,-1.14857865332242,-0.50680391277551,-0.520174544418746,-1.01652778891331,-1.12164715903773,0.272195137211361,0.372864721378642,-0.688134540107199,-0.915008712047778,-0.437327751362245,-0.55158407933504,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,-1.05718461193688,0.0799869306827808,TRUE,2.013469201733,0.96166973583557,0.96166973583557,0.96166973583557,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,"Neg",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0786764960692073,-0.13753080701304,-1.09942551427528,0.595962765862561,-0.595600089803854,-0.435644896626642,-0.454347958816697,-0.679024491408494,-0.639848720269252,-0.540782135940168,-0.632688690099004,-0.688134540107199,-0.753425392225451,-0.437327751362245,-0.55158407933504,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-0.306908557842272,0.992169753001056,TRUE,-2.32128672954252,1.32833421046321,1.32833421046321,1.32833421046321,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,"Neg"
"110",110,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.11516511027131,-0.155740035484863,-0.304205286744661,0.595962765862561,-0.882184975490746,-0.534157823682961,-0.548544293918515,-0.510272842656087,-1.12164715903773,-0.476599719638731,-0.553302894456032,-0.688134540107199,-0.0400197915004622,-0.226669109976217,-0.315543833891737,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,-0.682046584889577,-0.224074010089977,FALSE,0.404475883951067,-0.0649907931218309,0.0649907931218309,0.0649907931218309,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,"Neg",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.415405614734967,0.651221733716468,-1.04262406945167,0.595962765862561,0.496027792948941,-0.432752425343591,-0.446259777374109,-1.60715855954673,-0.639848720269252,-0.391023164570149,-0.447455166932069,-0.688134540107199,0.5118024894022,-0.437327751362245,-0.55158407933504,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,-0.306908557842272,0.0799869306827808,TRUE,-1.64224144931819,1.62166579016533,1.62166579016533,1.62166579016533,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,"Neg"
"111",111,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-0.740471205086728,-0.754502312881858,1.0462780442658,0.595962765862561,-0.475755501243882,-0.453844241487882,-0.516896280986727,-0.59464866703229,-0.639848720269252,-0.626358691008749,-0.738536417622967,1.67297327896369,1.99653978663754,-0.437327751362245,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.818505523299641,-0.680165421249115,TRUE,1.34541431427209,1.10833552568663,1.10833552568663,1.10833552568663,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,"Neg",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.740471205086728,2.02347616015769,-1.24432715923349,0.595962765862561,-1.18733274581872,-0.490323160340841,-0.50372422020279,-0.8477761401609,-1.12164715903773,0.828442745157143,1.0608749502844,-0.688134540107199,-0.610134523703766,2.02035639814141,1.52058441201541,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.306908557842272,0.384047871455539,TRUE,-1.72980113527255,-0.211656582972888,0.211656582972888,0.211656582972888,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,"Neg"
"112",112,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-0.740471205086728,-0.754502312881858,1.0462780442658,0.595962765862561,-0.475755501243882,-0.453844241487882,-0.516896280986727,-0.59464866703229,-0.639848720269252,-0.626358691008749,-0.738536417622967,1.67297327896369,1.86544388564962,-0.437327751362245,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.818505523299641,-0.680165421249115,TRUE,1.34541431427209,1.10833552568663,1.10833552568663,1.10833552568663,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,"Neg",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1.04807909924906,1.5650229777203,-1.15738617225857,0.595962765862561,-0.929406348700518,-0.519678576924447,-0.533025438227213,-1.18527943766571,-0.158050281500771,-0.391023164570149,-0.447455166932069,-0.688134540107199,-0.311357819126633,-0.437327751362245,-0.55158407933504,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.0682294692050323,0.384047871455539,FALSE,-0.554431972653771,-0.0649907931218309,0.0649907931218309,0.0649907931218309,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,"Neg"
"113",113,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-0.740471205086728,-0.754502312881858,1.0462780442658,-1.86898406798014,3.22770281697354,-0.398861951595026,-0.43921405391839,2.10537771300622,0.323748157267709,-0.348234887035858,-0.394531303170088,1.67297327896369,0.831920387163413,1.03728273833995,1.25026769528661,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,-0.306908557842272,-0.680165421249115,TRUE,-1.44956471583154,-0.504988162675003,0.504988162675003,0.504988162675003,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,"Neg",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,-0.740471205086728,-0.48035970041085,0.0261704637600439,0.595962765862561,0.364133612604406,-0.402104897500695,-0.424677244228195,-1.52278273517053,0.805546596036189,-0.540782135940168,-0.632688690099004,-0.688134540107199,-0.71074300585729,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,-0.306908557842272,0.992169753001056,TRUE,-1.31523612915083,1.32833421046321,1.32833421046321,1.32833421046321,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,"Neg"
"114",114,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-0.740471205086728,-0.754502312881858,1.0462780442658,-2.03393463862045,3.22770281697354,-0.398861951595026,-0.43921405391839,2.35850518613483,1.28734503480467,-0.562176274707313,-0.659150621979995,1.67297327896369,1.62764201874129,1.03728273833995,1.10069763876808,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,-0.306908557842272,-0.680165421249115,TRUE,-1.44956471583154,-0.578321057600531,0.578321057600531,0.578321057600531,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,"Neg",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,-0.740471205086728,-0.448345730900813,-1.1156544985106,-2.04989759706951,-0.760060734430991,-0.493207186452263,-0.510147559712172,0.41786122548215,1.28734503480467,-0.583570413474458,-0.685612553860985,1.67297327896369,1.15203828492463,4.05672326487302,3.18299326936197,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-0.306908557842272,0.23201740106916,FALSE,-2.16285824163951,-1.0183184271537,1.0183184271537,1.0183184271537,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,"Neg"
"115",115,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-0.740471205086728,-0.754502312881858,1.0462780442658,-2.0552185832192,3.22770281697354,-0.398861951595026,-0.43921405391839,2.44288101051103,1.28734503480467,-0.604964552241604,-0.712074485741976,1.67297327896369,1.63678824439161,1.03728273833995,1.10069763876808,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,-0.306908557842272,-0.680165421249115,TRUE,-1.44956471583154,-0.284989477898417,0.284989477898417,0.284989477898417,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,"Neg",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1.97165025589344,2.37691146526467,-1.22577974867884,0.595962765862561,2.49853968168609,-0.223202381704634,-0.404508070563128,-1.01652778891331,-0.639848720269252,-0.284052470734422,-0.315145507527116,1.20075171514951,1.4233763125508,-0.437327751362245,0.663672629878004,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.0682294692050323,1.90435257531933,TRUE,-1.46057536621397,1.69499868509086,1.69499868509086,1.69499868509086,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,"Neg"
"116",116,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1.34544967243451,2.21016357167335,-1.19795863284686,-1.59628352780866,3.22770281697354,-0.398861951595026,-0.43921405391839,2.44288101051103,1.76914347357315,-0.540782135940168,-0.632688690099004,0.020197805614068,0.984357481335419,1.03728273833995,1.10069763876808,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,-0.306908557842272,0.384047871455539,TRUE,-1.44956471583154,-0.431655267749474,0.431655267749474,0.431655267749474,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,"Neg",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.853097382498565,0.928209781462748,-0.698337761030975,-1.45926813445421,-0.0396905444998503,-0.175520942685348,-0.191610613018584,-0.00401789639886681,-0.639848720269252,-0.219870054432985,-0.235759711884144,1.67297327896369,1.38069392618264,-0.226669109976217,-0.315543833891737,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.443367496252337,1.14420022338743,TRUE,-1.84499672151089,-1.31165000685582,1.31165000685582,1.31165000685582,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,"Neg"
"117",117,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1.31085728640596,2.12641594781586,-1.18636650125021,-1.60958599318288,3.22770281697354,-0.398861951595026,-0.43921405391839,2.52725683488723,1.76914347357315,-0.540782135940168,-0.632688690099004,-0.45202375820011,1.09106344725582,1.03728273833995,1.10069763876808,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,-0.306908557842272,0.384047871455539,TRUE,-1.44956471583154,-0.358322372823945,0.358322372823945,0.358322372823945,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,"Neg",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1.43659545062966,1.90027978782375,-1.0043700351827,-1.10808304857484,-0.0396905444998503,-0.175520942685348,-0.191610613018584,0.502237049858353,1.28734503480467,-0.284052470734422,-0.315145507527116,1.67297327896369,2.06361210807322,-0.226669109976217,-0.315543833891737,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.443367496252337,1.14420022338743,TRUE,-1.84499672151089,-0.798319742377117,0.798319742377117,0.798319742377117,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,"Neg"
"118",118,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.909585608474848,1.15494351106895,-1.05189777472899,-1.76389459152381,3.22770281697354,-0.398861951595026,-0.43921405391839,2.27412936175862,1.28734503480467,-0.562176274707313,-0.659150621979995,1.67297327896369,1.37459644241576,1.03728273833995,1.10069763876808,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,-0.306908557842272,0.384047871455539,TRUE,-1.44956471583154,0.00834210180369778,0.00834210180369778,0.00834210180369778,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,"Neg",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.740471205086728,-0.754502312881858,-1.08319653003996,0.595962765862561,0,0,0,-1.01652778891331,-2.08524403657469,3.82362217255751,4.42154029917022,-0.688134540107199,-0.552208427918403,-0.437327751362245,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.43232263898419,-0.680165421249115,FALSE,0.274670981179812,0.301673681505813,0.301673681505813,0.301673681505813,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,"Neg"
"119",119,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.878452461049158,1.07957064959721,-1.041464856292,-1.77586681036061,3.22770281697354,-0.398861951595026,-0.43921405391839,2.27412936175862,1.28734503480467,-0.562176274707313,-0.659150621979995,1.67297327896369,1.55752095542216,1.03728273833995,1.10069763876808,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,-0.306908557842272,0.384047871455539,TRUE,-1.44956471583154,0.155007891654755,0.155007891654755,0.155007891654755,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,"Neg",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1.44749721121872,-0.325076122717482,-0.691382482072982,-1.97407354443647,0.738322287211495,-0.347992460285662,-0.36165630363932,0.333485401105947,0.805546596036189,-0.476599719638731,-0.553302894456032,-0.688134540107199,-0.357088947378235,1.03728273833995,1.10069763876808,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,-0.306908557842272,0.840139282614677,TRUE,-2.04829580939982,-0.578321057600531,0.578321057600531,0.578321057600531,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,"Neg"
